price,quantity_g,quantity_ml,quantity_pieces,store_Imtiaz,store_Jalal Sons,store_Metro,store_al-fateh,categpory_Baby Food,categpory_Beverages,categpory_Breakfast Foods,categpory_Canned Foods,categpory_Condiments,categpory_Cooking Oils,categpory_Dairy,categpory_Dry Fruits & Nuts,categpory_Snacks,categpory_Spices & Seasonings,categpory_Staples,log_quantity
Rs 258,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.2166061010848646
Rs 244,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.2166061010848646
Rs 598,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.90875477931522
Rs 328,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.90875477931522
Rs 264,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.2166061010848646
Rs 198,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.2166061010848646
Rs 528,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.90875477931522
Rs 284,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.2166061010848646
Rs 494,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.90875477931522
Rs 438,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.90875477931522
Rs 474,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.90875477931522
Rs 338,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.90875477931522
Rs 338,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.90875477931522
Rs 644,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.90875477931522
Rs 344,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.90875477931522
Rs 548,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6.90875477931522
Rs 768,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,8.517393171418904
Rs 774,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,8.517393171418904
Rs 624,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,8.517393171418904
"Rs 1,728",False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5.5254529391317835
"Rs 1,788",False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,8.006700845440367
"Rs 1,968",False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,8.006700845440367
"Rs 1,899",False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5.5254529391317835
